session,rc,result,failure,slac_matched,hlc_ready,cp_phase,current_demand_ready_since,summary_file,runner_file,plc_log,can_log,reset_log
01,1,fail,timeout waiting for ack 0x1A,False,False,B,,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session01_summary.json,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session01_runner.out,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session01.log,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session01_can.log,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session01_reset.log
02,1,fail,timeout waiting for ack 0x1A,False,False,B,,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session02_summary.json,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session02_runner.out,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session02.log,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session02_can.log,/home/jpi/Desktop/EVSE/plc_firmware/logs/controller_single_module_2x_hold120_gap30_spiqca_probe_20260317_221500_session02_reset.log
